,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
48,DDD,2013J,598035,F,East Midlands Region,HE Qualification,60-70%,0-35,1,60,N,Distinction
49,FFF,2014B,607262,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
50,FFF,2013J,574002,M,North Western Region,Lower Than A Level,20-30%,35-55,0,120,N,Fail
51,BBB,2014J,678509,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
52,FFF,2013J,2201006,M,South West Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn
53,FFF,2013J,513403,M,Wales,Lower Than A Level,10-20,0-35,0,60,N,Fail
54,BBB,2014J,695122,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,120,N,Pass
55,FFF,2014J,685377,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
56,FFF,2014J,447687,M,North Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction
57,FFF,2014B,590602,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
58,EEE,2013J,594880,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
59,CCC,2014B,609831,F,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
60,DDD,2013J,536900,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction
61,BBB,2013B,549887,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction
62,DDD,2013J,605893,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
63,EEE,2014B,577686,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
64,FFF,2014B,531885,F,East Midlands Region,HE Qualification,30-40%,0-35,0,180,N,Withdrawn
65,DDD,2013B,355528,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
66,CCC,2014B,629877,M,North Region,HE Qualification,,0-35,0,60,N,Withdrawn
67,BBB,2013J,564672,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
68,BBB,2014J,607856,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail
69,DDD,2014J,683837,M,Scotland,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction
70,FFF,2014J,598649,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
71,EEE,2014B,609812,M,Wales,Lower Than A Level,20-30%,0-35,0,60,Y,Pass
72,DDD,2013J,167716,F,North Western Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail
73,FFF,2014J,674428,M,East Anglian Region,HE Qualification,,0-35,0,60,N,Pass
74,FFF,2014J,582481,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
75,EEE,2014J,634653,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass
76,FFF,2013J,523495,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
77,FFF,2013J,594001,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
78,BBB,2014J,697374,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
79,FFF,2013B,1801059,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
80,BBB,2014J,642856,M,Scotland,A Level or Equivalent,10-20,0-35,1,120,N,Pass
81,DDD,2013J,535557,M,South Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
82,DDD,2013B,553248,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
83,FFF,2013J,559612,M,South East Region,Lower Than A Level,20-30%,35-55,0,120,N,Fail
84,EEE,2014B,584458,F,North Region,Lower Than A Level,,0-35,0,60,N,Withdrawn
85,FFF,2013B,528034,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
86,FFF,2014J,631877,M,South Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
87,DDD,2013J,593029,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
88,FFF,2013J,607071,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Fail
89,DDD,2014B,624333,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass
90,DDD,2013B,537687,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
91,GGG,2014B,628785,F,London Region,Lower Than A Level,70-80%,0-35,0,30,N,Distinction
92,CCC,2013J,596671,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
93,FFF,2014B,312530,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn
94,FFF,2013J,594870,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
95,BBB,2014B,631209,F,Wales,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn
96,CCC,2014J,569325,M,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
97,BBB,2014J,678667,F,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
98,FFF,2014J,647351,M,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn
99,CCC,2014J,687384,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
100,DDD,2013J,583421,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
101,FFF,2013J,509738,M,South Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn
102,FFF,2014J,687770,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction
103,BBB,2014B,619265,M,South East Region,HE Qualification,30-40%,0-35,0,60,N,Pass
104,DDD,2014J,641282,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
105,GGG,2014B,632645,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn
106,GGG,2014B,652895,M,South Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail
107,CCC,2013J,589509,M,Scotland,A Level or Equivalent,10-20,0-35,0,150,N,Pass
108,FFF,2013J,545493,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
109,DDD,2014J,695370,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
110,BBB,2014B,579571,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
111,FFF,2014B,559540,M,London Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
112,DDD,2013B,511534,F,Wales,Lower Than A Level,50-60%,0-35,0,60,N,Fail
113,FFF,2013J,686280,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail
114,CCC,2014J,498692,M,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
115,FFF,2013J,575512,F,North Western Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
116,DDD,2013J,548205,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
117,FFF,2013B,246907,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
118,DDD,2014J,677414,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
119,FFF,2014B,616265,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn
120,FFF,2013J,505047,M,North Western Region,HE Qualification,50-60%,35-55,0,60,N,Pass
121,BBB,2014B,579504,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
122,BBB,2013J,585990,F,Yorkshire Region,HE Qualification,30-40%,35-55,0,60,N,Withdrawn
123,BBB,2013J,596654,F,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
124,FFF,2014J,679126,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
125,DDD,2013J,656338,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
126,EEE,2014J,624763,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,150,N,Pass
127,GGG,2014J,633256,F,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,Fail
128,FFF,2014J,675491,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
129,FFF,2013J,575773,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,120,N,Pass
130,DDD,2013J,537981,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Distinction
131,GGG,2014B,605283,F,West Midlands Region,Lower Than A Level,60-70%,35-55,0,30,N,Fail
132,BBB,2014B,2422094,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Pass
133,FFF,2013J,574259,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Distinction
134,FFF,2013B,511531,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
135,EEE,2013J,1887278,M,Scotland,A Level or Equivalent,70-80%,35-55,0,30,N,Pass
136,CCC,2014J,688213,M,North Region,A Level or Equivalent,90-100%,0-35,0,90,N,Fail
137,FFF,2013J,584291,M,North Region,Lower Than A Level,80-90%,0-35,1,120,N,Fail
138,CCC,2014B,575441,M,North Region,Lower Than A Level,,0-35,0,120,N,Withdrawn
139,BBB,2014B,613127,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
140,FFF,2014J,691207,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
141,EEE,2013J,591614,F,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
142,DDD,2014B,634164,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
143,FFF,2014J,683846,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail
144,EEE,2014B,442635,M,South East Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail
145,BBB,2013B,548884,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
146,GGG,2014J,684246,F,South East Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction
147,BBB,2013J,589749,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Distinction
148,BBB,2014B,634963,M,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn
149,DDD,2014J,653806,M,North Region,Lower Than A Level,,0-35,0,60,N,Fail
150,BBB,2014J,647773,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
151,BBB,2014B,613159,F,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
152,EEE,2014J,589754,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
153,FFF,2014J,623509,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass
154,DDD,2013J,605778,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
155,CCC,2014B,627398,M,North Western Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction
156,CCC,2014J,694019,F,North Region,Lower Than A Level,,0-35,0,120,N,Distinction
157,BBB,2014J,600939,F,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
158,BBB,2013B,546912,F,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
159,BBB,2013J,586304,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Distinction
160,FFF,2013J,606606,M,North Region,A Level or Equivalent,0-10%,35-55,0,60,N,Distinction
161,FFF,2013J,565002,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
162,CCC,2014B,479393,M,North Western Region,HE Qualification,40-50%,35-55,0,60,N,Distinction
163,FFF,2014J,685663,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
164,GGG,2013J,253431,F,South West Region,HE Qualification,50-60%,0-35,1,30,N,Fail
165,BBB,2013B,688028,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
166,CCC,2014J,656966,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail
167,BBB,2013B,532549,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,N,Fail
168,BBB,2014J,588100,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
169,BBB,2014J,653120,F,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Pass
170,BBB,2014J,690822,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass
171,DDD,2014J,545113,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
172,BBB,2013J,599435,F,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Pass
173,BBB,2013J,585131,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn
174,DDD,2014B,536993,M,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
175,DDD,2014B,589722,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Pass
176,BBB,2014J,646029,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
177,CCC,2014J,539232,M,South East Region,Lower Than A Level,60-70%,0-35,0,90,N,Pass
178,FFF,2014J,571866,M,Ireland,Lower Than A Level,90-100%,0-35,0,90,N,Pass
179,BBB,2014B,567116,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
180,BBB,2013J,595655,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
181,DDD,2013J,589445,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
182,DDD,2014J,495420,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,120,N,Fail
183,FFF,2013J,599662,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,90,N,Withdrawn
184,CCC,2014B,568504,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
185,BBB,2014J,612385,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
186,BBB,2013J,584592,F,Wales,HE Qualification,40-50%,35-55,0,60,N,Pass
187,EEE,2014B,574277,M,East Midlands Region,Lower Than A Level,30-40%,35-55,0,150,N,Fail
188,BBB,2014J,605238,F,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
189,EEE,2014B,2687996,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
190,BBB,2014J,689734,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Distinction
191,FFF,2014J,613116,M,North Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
192,BBB,2014B,613111,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
193,BBB,2014J,613269,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
194,FFF,2014B,2590303,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
195,BBB,2013J,485783,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
196,BBB,2013B,490152,F,Scotland,Lower Than A Level,90-100%,35-55,0,60,N,Pass
197,CCC,2014J,647387,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
198,DDD,2013J,528074,M,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
199,EEE,2014B,618679,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn
200,CCC,2014J,556171,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
201,DDD,2013J,588752,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
202,DDD,2014J,654256,F,North Region,Lower Than A Level,,0-35,0,120,N,Distinction
203,DDD,2014B,625581,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,Y,Pass
204,BBB,2013J,596270,F,South Region,A Level or Equivalent,30-40%,35-55,1,120,N,Fail
205,FFF,2014J,674194,M,North Western Region,Lower Than A Level,10-20,0-35,0,120,N,Withdrawn
206,FFF,2014B,591866,M,London Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail
207,BBB,2013J,591705,F,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass
208,DDD,2014J,685120,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
209,EEE,2013J,572306,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
210,DDD,2013J,588175,M,North Western Region,Lower Than A Level,0-10%,0-35,1,60,N,Pass
211,BBB,2014B,633493,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
212,BBB,2014J,624297,F,North Western Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
213,CCC,2014J,623781,F,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,Fail
214,FFF,2013J,592985,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
215,CCC,2014J,654756,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
216,BBB,2013B,549265,F,London Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn
217,CCC,2014B,629771,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
218,GGG,2014B,607738,F,Ireland,A Level or Equivalent,20-30%,35-55,0,30,N,Fail
219,DDD,2013J,598420,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
220,EEE,2013J,576860,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
221,FFF,2014B,613161,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
222,FFF,2013B,546403,M,Yorkshire Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn
223,BBB,2014B,563090,F,Wales,No Formal quals,90-100%,0-35,0,60,N,Withdrawn
224,CCC,2014J,674504,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
225,CCC,2014B,613135,M,North Region,A Level or Equivalent,,0-35,0,60,N,Pass
226,FFF,2013B,595152,M,Scotland,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
227,DDD,2014J,689474,M,South East Region,Lower Than A Level,70-80%,35-55,0,60,N,Fail
228,FFF,2013J,566509,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
229,BBB,2013J,55968,F,London Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass
230,CCC,2014J,685292,F,Yorkshire Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
231,FFF,2013J,590875,F,West Midlands Region,HE Qualification,50-60%,0-35,0,60,N,Fail
232,DDD,2013J,602615,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
233,EEE,2014J,656624,M,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction
234,BBB,2013J,595130,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
235,GGG,2014B,613165,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,30,N,Pass
236,FFF,2014J,679509,M,North Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail
237,BBB,2014J,675471,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail
238,DDD,2013J,607128,M,East Anglian Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn
239,FFF,2014J,685865,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
240,CCC,2014B,590865,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
241,DDD,2014B,685998,M,West Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Withdrawn
242,FFF,2014J,689113,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
243,BBB,2014J,686557,F,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail
244,FFF,2014J,687766,M,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
245,FFF,2013J,595420,M,West Midlands Region,Lower Than A Level,40-50%,0-35,2,60,N,Pass
246,GGG,2013J,599102,F,West Midlands Region,HE Qualification,20-30%,0-35,0,30,N,Distinction
247,BBB,2014J,689118,F,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
248,DDD,2013J,598983,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
249,CCC,2014B,609878,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
250,DDD,2014J,632114,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
251,CCC,2014B,592990,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn
252,DDD,2014J,588442,M,South West Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail
253,CCC,2014J,653166,M,London Region,Lower Than A Level,80-90%,0-35,0,30,N,Pass
254,CCC,2014B,609882,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
255,FFF,2013J,581527,M,South East Region,A Level or Equivalent,70-80%,0-35,0,120,N,Distinction
256,CCC,2014B,634076,M,London Region,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction
257,GGG,2013J,586370,F,South East Region,Lower Than A Level,0-10%,0-35,0,30,N,Pass
258,BBB,2013J,579445,F,South West Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn
259,EEE,2014J,618011,F,South West Region,A Level or Equivalent,20-30%,35-55,0,30,N,Distinction
260,FFF,2014B,656253,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction
261,CCC,2014B,576347,M,South Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
262,BBB,2014J,696841,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Distinction
263,BBB,2014J,689217,M,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn
264,FFF,2013J,584680,M,Wales,Lower Than A Level,60-70%,0-35,0,90,N,Fail
265,CCC,2014J,633999,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Withdrawn
266,BBB,2013B,554246,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
267,FFF,2014B,598102,M,London Region,HE Qualification,20-30%,0-35,1,60,N,Fail
268,DDD,2014J,629383,M,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction
269,FFF,2014J,677751,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
270,DDD,2014J,609228,M,Scotland,Lower Than A Level,80-90%,0-35,0,60,N,Pass
271,GGG,2014B,586347,F,North Western Region,Lower Than A Level,50-60%,0-35,0,30,N,Fail
272,BBB,2013B,535717,F,Scotland,Lower Than A Level,90-100%,0-35,0,120,N,Pass
273,DDD,2014B,624254,M,East Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn
274,BBB,2013J,2290602,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
275,CCC,2014B,493782,M,South Region,HE Qualification,60-70%,0-35,0,60,N,Pass
276,DDD,2013J,559504,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
277,BBB,2014B,647405,F,Ireland,Lower Than A Level,10-20,0-35,0,120,N,Pass
