,truth,action_click_about,action_click_courseware,action_click_forum,action_click_info,action_click_progress,action_close_courseware,action_close_forum,action_create_comment,action_create_thread,action_delete_comment,action_delete_thread,action_load_video,action_pause_video,action_play_video,action_problem_check,action_problem_check_correct,action_problem_check_incorrect,action_problem_get,action_problem_save,action_reset_problem,action_seek_video,action_stop_video,timestamp,time_difference,username,course_id
14,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,6,57748643727,-1730814.0,716,35
15,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,58327673534,-1867687.0,1801,82
16,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13283330556,-293638.0,1535,38
17,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,9,5835881458,1399098.0,1036,123
18,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,181605275949,-1691493.0,1196,68
19,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,24,1,1,1,1,0,1,6,69520532946,-139986.0,784,167
20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,57714163328,-1854178.0,1472,57
21,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,59744228045,-249514.0,1605,12
22,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1575604725,-1236962.0,1278,85
23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1819496025,-2254184.0,1864,146
24,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,130107246914,-1106681.0,676,55
25,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,4,1,2,1,1,0,1,0,8221714147953,-1167470.0,15,220
26,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,280538761872,504152.0,874,41
27,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,102334251653,614982.0,982,10
28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2869375065,-1444211.0,941,21
29,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2489161857,-868587.0,745,200
30,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,18,126045687910,-1618695.0,1340,80
31,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,343901896867,247824.0,1716,94
32,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,4,1427183464296,-120790.0,954,78
33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116064942384,-1468550.0,1397,71
34,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,5782337881,-1522160.0,982,41
35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4374287949,-311322.0,965,228
36,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4369651955,-252438.0,1836,157
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60418253452,-1468983.0,1392,175
38,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,158439889070,-1209824.0,1431,124
39,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,7218152215,-278738.0,1491,155
40,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,3,5839140187,-1410477.0,726,1
41,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,297860893734,-1699796.0,100,126
42,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,12,3929159965,-867342.0,675,179
43,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8661487991,-173332.0,822,60
44,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,94550247527,-2630803.0,578,146
45,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,14368734506,-2386171.0,603,233
46,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,9,1,8,1,0,0,0,0,10110263526,-1694669.0,736,144
47,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,2,51849122894,-124588.0,482,24
48,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,9,1,1,1,1,0,0,10,11588597515,-1525391.0,1469,224
49,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2660662407,-240184.0,591,165
50,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,15981399897,-1954265.0,1543,94
51,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7886804957,-1836393.0,1283,85
52,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2913993850,-2215104.0,1467,79
53,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,3,1,1,1,0,0,0,0,286886353857,-1457642.0,785,84
54,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10201283046,-259044.0,1067,132
55,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2913106958,-1556634.0,746,68
56,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,73364702616,69938.0,1833,130
57,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5880582476,-1925171.0,1680,10
58,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,184918662788,-2324783.0,1138,144
59,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,86746642535,748693.0,1492,179
60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2365009923,-113514.0,1560,99
61,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,3899862588,-881826.0,1506,161
62,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5789431260,-1178662.0,468,14
63,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,2715983667,-724154.0,1062,232
64,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,138566754528,-528721.0,1117,196
65,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,2,1,2,1,1,0,1,17,130135505929,-193733.0,3,94
66,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,9,130168406217,-128811.0,1519,14
67,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,6995234436,-1868983.0,1066,81
68,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,4891555861,-1445122.0,513,220
69,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,146688494628,-1108207.0,1867,14
70,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,2,1,1,1,0,0,0,0,4434650178,-125930.0,1650,94
71,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8654424053,-2056363.0,8,4
72,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2913116539,-1855275.0,1710,202
73,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2917013750,-1949401.0,1570,67
74,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11549394460,-247816.0,991,174
75,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,101683013396,-4184.0,793,181
76,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9221578308,-268038.0,1107,94
77,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5726173986,-1208865.0,897,94
78,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,322899582050,-158958.0,1397,132
79,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,433837392034,-887973.0,855,61
80,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,25,1,2,1,1,0,1,1,28991657116,-62448.0,1494,123
81,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,29355384480,1288163.0,818,81
82,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,64683665663,174778.0,895,56
83,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4763476979,-288818.0,971,35
84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9078656958,-120933.0,516,64
85,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72219483414,-270165.0,1458,38
86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2935906826,-238964.0,1635,123
87,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27353522606,-204965.0,1285,217
88,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,8897227868,-252744.0,551,68
89,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,13008374429,-1232295.0,1593,57
90,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5876959079,-1552757.0,15,12
91,1,1,1,1,1,1,1,0,4,0,0,0,1,1,1,8,1,1,1,1,0,1,13,152056251532,-117030.0,14,6
92,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14662764862,-1865073.0,732,78
93,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2,116769883565,-2850606.0,634,220
94,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,4,4434271170,-1100317.0,1014,41
95,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2988776972,816863.0,1265,10
96,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3914763665,-248814.0,1398,65
97,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,64,1,13,1,0,0,0,0,58153559765,-792281.0,386,21
98,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,142365016550,546294.0,944,200
99,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58536891321,-125786.0,639,80
100,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,15,1,1,1,1,0,1,0,144578179921,-919721.0,1385,94
101,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,8601803712,1590666.0,945,78
102,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,82735277928,-84933.0,527,71
103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3465145049,771852.0,1482,130
104,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1475644539,-1458661.0,1202,99
105,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,2889275037,-167095.0,1711,41
106,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2915896779,-926270.0,1785,104
107,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,296870204583,-618066.0,1239,228
108,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,5868556720,1407971.0,1768,157
109,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,2,1,0,0,1,5,1838152072,-1100301.0,1084,123
110,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,58738982057,-114432.0,1563,124
111,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,4364018937,-1607906.0,1474,179
112,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,261665642030,-1957991.0,1083,118
113,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6882550891,-1933344.0,144,151
114,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4430687580,143495.0,987,233
115,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,86865371372,-1194148.0,1227,144
116,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,343925368051,1618999.0,1315,82
117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51677182484,590999.0,1063,24
118,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,86769154847,-606560.0,1828,165
119,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,6,1,1,1,0,0,1,1,72887331369,-1948803.0,1659,94
120,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4338366045,-1607807.0,1271,85
121,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3467174469,-226908.0,1847,132
122,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,3,1,0,1,0,0,1,3,92886114963,1016115.0,1021,68
123,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,21652002364,-153578.0,1811,144
124,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1869586089,-1935391.0,1154,122
125,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8658836163,-1955315.0,719,99
126,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,7,43279082633,-1447323.0,1789,161
127,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2938012058,1616078.0,431,232
128,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,8,5945160738,-2033982.0,1182,196
129,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,5845677946,-10708.0,1705,14
130,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,8,2915205327,1158820.0,1053,94
131,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,3,1,0,1,1,0,0,0,383441585443,-1855771.0,1813,4
132,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,29221865280,-1763990.0,519,202
133,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,433903473729,-1201342.0,468,67
134,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5911607868,-801523.0,1378,144
135,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4763442389,-1918078.0,1824,221
136,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,281605181552,-1695560.0,1459,94
137,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,7160169097,-1207822.0,1006,132
138,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,87049654739,-256065.0,973,61
139,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2898272038,-1134558.0,50,123
140,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,57769694745,-117816.0,1541,81
141,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,43734891482,-816849.0,1236,35
142,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,9,1,1,1,1,0,1,8,2933894765,-214957.0,1031,64
143,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,4338204948,-1045662.0,1465,38
144,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,58518136632,-1216837.0,1087,123
145,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5739669981,-144088.0,1570,217
146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6097924982,-2557211.0,1190,68
147,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2917884462,-1983793.0,1615,76
148,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,14429722828,-155417.0,1565,167
149,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,20,59829071597,1679274.0,715,6
150,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,25,1,22,1,1,0,0,0,72909370179,-1877962.0,1514,85
151,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,4,82923391882,-246864.0,1439,220
152,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,92748019415,-1568671.0,1343,41
153,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,44,1,23,1,1,0,1,0,292789558813,-114096.0,797,65
154,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,11539131409,-1207316.0,569,21
155,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4339495530,-1869050.0,1468,200
156,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,2,1,1,0,0,0,58278972112,-1107104.0,729,207
157,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144424089980,-363932.0,1721,80
158,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,624996495317,-10171.0,617,78
159,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,303938163780,-1040963.0,1710,130
160,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,7,294715396563,949270.0,1453,99
161,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,43737099344,-495529.0,1130,41
162,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1738684565,-1947470.0,1105,104
163,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2811552787,-1488346.0,28,228
164,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,8,71787642049,-1930408.0,8,56
165,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,43725496045,619144.0,1854,157
166,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,8,1,0,1,0,0,1,4,96575444530,-273802.0,1818,175
167,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,116965863900,-1912270.0,1279,124
168,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,3,2916173907,-222842.0,1590,155
169,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2976131423,-1744671.0,1775,34
170,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,15,1,2,1,0,0,1,1,29154867211,-10308.0,751,151
171,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,5,1,3,1,0,0,1,9,14436782049,-1301122.0,762,144
172,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,67536551137,-771787.0,1391,82
173,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5777835367,-1168671.0,1775,24
174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1576102718,-1057009.0,699,224
175,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,584269346480,-1955139.0,1748,165
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11547470085,-249611.0,1082,94
177,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,17248569344,-1818301.0,905,207
178,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,13,1,2,1,0,0,1,4,28853833862,-886942.0,454,84
179,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14428891334,-1277269.0,534,132
180,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,8,0,4,1,0,0,1,12,165536502498,-109961.0,1260,130
181,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,88649964991,-772435.0,8,10
182,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,10175650179,-1199104.0,1738,144
183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5871322607,-1377344.0,967,122
184,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9757353033,-650083.0,821,119
185,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5771325981,-418075.0,1733,161
186,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12691249449,-1060803.0,1138,14
187,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,72815461189,-1544985.0,1752,232
188,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,5894237045,-1340457.0,842,196
189,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,117555076971,-183961.0,616,94
190,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,8,1,2,1,0,0,0,0,72375502312,860667.0,13,14
191,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,14,1,0,0,1,0,584914496437,-1207852.0,1062,81
192,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,13457523881,-87410.0,513,220
193,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,22,8906492264,-203765.0,15,14
194,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2523983479,-203947.0,1297,122
195,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,131398208827,-1828197.0,1885,202
196,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,2,1,0,0,1,2,62435181073,-1763117.0,1453,140
197,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,3468695515,-92701.0,1611,169
198,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,113589598818,-1175196.0,1816,181
199,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,30489582555,-302346.0,1834,221
200,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,4375140159,-1029822.0,1061,110
201,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,144746805531,-1107178.0,1201,54
202,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4427846956,-894050.0,1852,94
203,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,14,1,2,1,1,0,1,9,2924668047,-1630865.0,1586,56
204,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5982749443,-1577850.0,975,82
205,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,57732244930,-178896.0,1456,123
206,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,8,1,0,1,1,0,0,0,179865506563,-2459098.0,1813,217
207,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,25,58734117946,-744356.0,1785,68
208,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3333805957,-1445178.0,875,76
209,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,39413702476,-1299983.0,1431,167
210,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,14487039344,-1218160.0,1057,57
211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,71655358512,-1014338.0,1716,12
