,min,max,mean,stddev,median,iqr,rounds,errors,durations,direction
performance.mlp.syn_id,-0.5114568758632779,-0.3631295108895962,-0.4372931933764371,0.07416368248684085,-0.4372931933764371,0.07416368248684091,2,0,8.73,maximize
performance.mlp.syn_ood,-0.671603664713332,-0.14723588586766256,-0.4094197752904973,0.2621838894228347,-0.4094197752904973,0.26218388942283466,2,0,8.73,maximize
performance.xgb.gt,0.02299870373197514,0.02299870373197514,0.02299870373197514,0.0,0.02299870373197514,0.0,2,0,0.22,maximize
performance.xgb.syn_id,-0.08439956406879863,0.16432927419480703,0.0399648550630042,0.12436441913180282,0.0399648550630042,0.12436441913180284,2,0,0.22,maximize
performance.xgb.syn_ood,-0.18595394210464344,0.04439816543922237,-0.07077788833271054,0.11517605377193291,-0.07077788833271054,0.11517605377193291,2,0,0.22,maximize
detection.detection_xgb.mean,0.889434113865932,0.945888812366085,0.9176614631160085,0.028227349250076528,0.9176614631160085,0.02822734925007664,2,0,0.08,minimize
detection.detection_mlp.mean,0.4640342822161004,0.4719926538108356,0.468013468013468,0.003979185797367613,0.468013468013468,0.003979185797367668,2,0,1.12,minimize
detection.detection_gmm.mean,0.4685347796143251,0.5525663835322926,0.5105505815733089,0.042015801958983745,0.5105505815733089,0.04201580195898369,2,0,0.12,minimize
detection.detection_linear.mean,0.7526496020814203,0.9017925466789104,0.8272210743801653,0.07457147229874506,0.8272210743801653,0.07457147229874517,2,0,1.65,minimize
privacy.delta-presence.score,1.7999999964,4.4999999775,3.14999998695,1.34999999055,3.14999998695,1.3499999905500002,2,0,0.1,maximize
privacy.k-anonymization.gt,6.0,6.0,6.0,0.0,6.0,0.0,2,0,0.06,maximize
privacy.k-anonymization.syn,1.00000001,7.00000001,4.00000001,3.0,4.00000001,3.0,2,0,0.06,maximize
privacy.k-map.score,2.0,5.0,3.5,1.5,3.5,1.5,2,0,0.04,maximize
privacy.distinct l-diversity.gt,6.0,6.0,6.0,0.0,6.0,0.0,2,0,0.08,maximize
privacy.distinct l-diversity.syn,1.00000001,7.00000001,4.00000001,3.0,4.00000001,3.0,2,0,0.08,maximize
privacy.identifiability_score.score,0.30612244897959184,0.46938775510204084,0.3877551020408163,0.0816326530612245,0.3877551020408163,0.08163265306122452,2,0,0.02,minimize
privacy.identifiability_score.score_OC,0.35714285714285715,0.4387755102040816,0.3979591836734694,0.040816326530612235,0.3979591836734694,0.04081632653061229,2,0,0.02,minimize
privacy.DomiasMIA_BNAF.accuracy,0.02512562814070352,0.02512562814070352,0.02512562814070352,0.0,0.02512562814070352,0.0,2,0,49.16,minimize
privacy.DomiasMIA_BNAF.aucroc,0.5,0.5,0.5,0.0,0.5,0.0,2,0,49.16,minimize
privacy.DomiasMIA_prior.accuracy,0.4949748743718593,0.4949748743718593,0.4949748743718593,0.0,0.4949748743718593,0.0,1,0,0.02,minimize
privacy.DomiasMIA_prior.aucroc,0.4832474226804123,0.4832474226804123,0.4832474226804123,0.0,0.4832474226804123,0.0,1,0,0.02,minimize
