,truth,action_click_about,action_click_courseware,action_click_forum,action_click_info,action_click_progress,action_close_courseware,action_close_forum,action_create_comment,action_create_thread,action_delete_comment,action_delete_thread,action_load_video,action_pause_video,action_play_video,action_problem_check,action_problem_check_correct,action_problem_check_incorrect,action_problem_get,action_problem_save,action_reset_problem,action_seek_video,action_stop_video,timestamp,time_difference,username,course_id
16,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8817586593,-1218078.0,645,12
17,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,24,1,6,1,0,0,1,11,347065680193,-1207964.0,1394,6
18,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5900026238,-1150418.0,1031,146
19,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,58951780071,-96418.0,1472,55
20,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,11562123533,-2252937.0,923,78
21,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1467433093,-1927558.0,1235,10
22,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7170827261,-143690.0,1694,81
23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1442148645,-2329558.0,1417,21
24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2898815474,512939.0,1349,200
25,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,6542424242622,-1644171.0,1774,207
26,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,8,116101205048,-877851.0,1162,80
27,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2936621715,-1750209.0,872,94
28,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,13,1,1,1,0,0,1,3,11671489425,-1942209.0,1382,71
29,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28880891703,-926939.0,664,99
30,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,4,1,1,0,1,8,72768226424,-865625.0,1138,104
31,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,73527181590,-134596.0,985,123
32,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,17432714563,-2026209.0,1366,175
33,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,59000315961,294425.0,623,124
34,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7238975298,-1915796.0,1856,155
35,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,8221196270,-1598502.0,973,1
36,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5779693549,-96414.0,1826,179
37,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,44924991861,-622726.0,1833,118
38,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,72978204213,-1023849.0,1497,34
39,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10402700263,-697687.0,899,60
40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8744101543,-1408753.0,1781,151
41,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8772445900,964963.0,782,233
42,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6759184815,-202657.0,1573,144
43,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,12,1150870990835,-1337600.0,925,82
44,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,4,1,2,1,1,0,1,2,178879685976,-1665473.0,872,224
45,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,59746307914,-1023817.0,1169,165
46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5841087127,-860636.0,1597,94
47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28805561342,113432.0,1734,85
48,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4331337362,-1360962.0,895,41
49,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,11562606586,-796830.0,728,207
50,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8661017600,-855284.0,649,84
51,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,275083923251,-923796.0,1656,130
52,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4450862701,158517.0,1773,10
53,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,101016399164,-1256238.0,584,144
54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443170561,-183686.0,1054,122
55,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,2914658744,-105717.0,875,119
56,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,5473081404,-192957.0,1208,99
57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13134427291,-103484.0,891,161
58,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,2730381548,-2265027.0,1063,14
59,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43736220848,-1899914.0,1539,232
60,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,15,1,1,1,0,0,1,26,3870879177086,-87938.0,722,196
61,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1443284894,-1901607.0,549,94
62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14572407881,-2050631.0,865,81
63,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58715820606,-287922.0,863,220
64,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,6,1,1,1,1,0,1,13,86524668296,-1040592.0,1218,14
65,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,44198791890,422726.0,928,122
66,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1443496530,-1865040.0,1081,94
67,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,28872292456,-966749.0,1759,4
68,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,7394081696,-804058.0,1653,169
69,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5839123219,-1901285.0,1376,67
70,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,83688751957,-1409276.0,1588,113
71,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,62086633991,-1207966.0,870,181
72,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,127915691471,-1409291.0,858,221
73,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,13120726155,-1556674.0,110,110
74,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,68978825551,-159971.0,957,61
75,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5785128093,60433.0,722,123
76,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14885557728,2452127.0,1614,81
77,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,20659091957,-2474288.0,971,35
78,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,5,1,0,1,1,0,1,29,154810964530,-881719.0,1343,82
79,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1443294430,-977841.0,599,38
80,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,7287240785,681578.0,1375,123
81,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,2895680774,-1859762.0,1561,217
82,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,45708007901,-1232353.0,1479,68
83,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,70927509512,-277096.0,807,76
84,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,31646469630,-1680211.0,1160,167
85,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,8669558851,-611779.0,618,57
86,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2895809062,-954791.0,591,6
87,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,9681019630,-353710.0,1331,85
88,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5890271542,-1299930.0,1711,146
89,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,4,1,1,1,1,0,0,0,146935884981,-2474686.0,857,55
90,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,5897769360,-175428.0,1636,220
91,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,5969171445,-1839592.0,549,41
92,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,2,1,2,1,1,0,1,2,789110886981,-2455171.0,1746,10
93,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,19,1,4,1,1,0,1,4,457587539922,-120630.0,563,81
94,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,10355834682,-191187.0,546,21
95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29477704800,205215.0,646,200
96,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,10115882051,1156637.0,811,80
97,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7295325075,-775058.0,1746,94
98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7291822121,16078.0,941,52
99,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7340114862,-127026.0,1256,78
100,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,14432791805,1312180.0,851,71
101,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,51633932342,-2398011.0,1552,130
102,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,5,1,0,1,0,0,1,4,72118651175,-81333.0,1428,99
103,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,115538334965,1518058.0,721,228
104,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2913017430,-2399819.0,1081,56
105,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5875774162,-1057011.0,661,123
106,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2948864535,-1135607.0,801,1
107,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,29696251169,-1708807.0,456,179
108,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,18,1,6,1,1,0,1,13,5771790580,-117730.0,928,118
109,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,43817966742,-295966.0,1897,34
110,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1445144532,-788169.0,554,60
111,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5836401892,-1445120.0,1574,151
112,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,4,29321165399,-1571401.0,1818,146
113,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7256899492,-419769.0,1327,233
114,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,173527785634,1121384.0,849,144
115,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,2,1,0,1,0,0,1,17,217517663425,-96663.0,1781,24
116,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,11,1,2,1,1,0,1,13,87789253576,-1217227.0,1399,224
117,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,24632650214,-273858.0,1026,165
118,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,231396664682,-82260.0,1231,94
119,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7087643898,-1127368.0,965,85
120,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,8652468319,-1458480.0,1255,79
121,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4327164819,-178816.0,523,207
122,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,27932583235,-898171.0,984,84
123,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8746972554,-816209.0,964,132
124,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,14453398765,-1109604.0,1040,68
125,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,172233189986,-2160295.0,1517,130
126,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,13012701473,-146464.0,1413,10
127,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,20396983083,-1449768.0,1609,122
128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,29136400246,-1392199.0,1209,179
129,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,2,1,1,1,0,0,1,7,38395359656,-239895.0,1749,119
130,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11559153732,-2328400.0,641,99
131,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,8,1,1,1,0,0,0,10,343818681829,-1178506.0,1661,161
132,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23136001181,-259726.0,1873,14
133,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4371249441,-424046.0,709,232
134,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8751699041,-1927709.0,1568,196
135,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,866246864803,-1722270.0,1469,94
136,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2804576313,-1301476.0,1569,14
137,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,85568573442,-1878686.0,906,81
138,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,127571231506,-1344364.0,1220,14
139,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,14434888887,-2377900.0,897,122
140,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,163702339559,-103796.0,497,94
141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4424932537,1523342.0,1037,4
142,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,6871839683,-1489677.0,602,140
143,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13373334583,1536370.0,1245,174
144,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,117726273210,-176575.0,1584,181
145,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1468532711,-143750.0,1491,110
146,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2,59173274973,-192637.0,1667,94
147,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1749583811667,-221308.0,1581,94
148,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,25602458477,-1109207.0,1076,132
149,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5836417982,-4126.0,1742,61
150,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5892786299,-322909.0,1492,123
151,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10159553617,-105430.0,796,81
152,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,58360118991,-1529146.0,1258,56
153,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1488346464,-1705699.0,534,35
154,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,29165562155,-1798699.0,874,82
155,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1453281181,-156496.0,1355,38
156,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,88017680589,-1689058.0,1216,123
157,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,109630229866,513008.0,1612,76
158,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2938994008,-118863.0,652,167
159,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5831801152,-583682.0,626,12
160,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,2,1,2,1,1,1,1,0,36708341822,-1922650.0,1564,6
161,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6942966559,-220128.0,1091,85
162,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,13112138830,1738270.0,542,146
163,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,20,317923131264,-22544.0,1750,55
164,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,28895875449,1595261.0,1258,110
165,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,81893253094,-868473.0,989,78
166,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7882599072,-814695.0,1110,220
167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14427634282,-1203144.0,774,10
168,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1443075583,-1635103.0,1687,81
169,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,20,1,1,1,0,0,1,8,1020335148875,-204086.0,1410,207
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,57711014726,-1278178.0,7,80
171,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,5,1,2,1,0,0,1,13,72125975370,-694505.0,1003,52
172,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,131206990445,-1639296.0,1272,99
173,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,51809193977,-583521.0,848,41
174,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,17698899520,1204139.0,742,104
175,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1446889742,-1928700.0,569,228
176,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,8,1,2,1,1,0,1,15,613155089732,-103789.0,1858,56
177,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2892682148,-245874.0,1206,123
178,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,9355039193,-1188765.0,1392,175
179,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,25,1,1,1,1,0,1,4,488254821188,-772655.0,671,124
180,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8332498671,81461.0,1430,155
181,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,3,1,1,1,0,0,1,0,72924079327,-1057245.0,1585,126
182,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,5492307907,-1109207.0,1719,179
183,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11559004464,-105429.0,1223,34
184,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,92339012162,565003.0,751,60
185,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,43290926657,1544197.0,596,151
186,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,3,346464863957,151693.0,1461,82
187,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,454715892952,-1209167.0,936,24
188,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25842063430,-1418783.0,10,85
189,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,175966313981,-2026783.0,989,41
190,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,7283323236597,-2027592.0,742,79
191,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,2,1,2,1,1,0,1,5,58718886745,-1214563.0,967,207
192,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2916708634,-1045441.0,791,84
193,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8751963872,999927.0,1727,132
194,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10115356549,-416065.0,1707,130
195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4373260589,-159955.0,1344,10
196,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,1,0,1,0,0,1,2,577145169958,-175096.0,1856,122
197,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2938289032,142458.0,1304,179
198,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5873090549,-2359800.0,686,99
199,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,28771408155,-1915597.0,1487,14
200,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26220855443,2419265.0,559,232
201,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29160595344,-252514.0,973,196
202,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,4,1,0,1,1,0,1,2,437101282092,-2701120.0,1475,14
203,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4436971622,-11040.0,543,81
204,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,12,1,1,1,0,0,1,2,72884643879,-1709230.0,17,220
205,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,9,1,3,1,1,0,0,0,34178004728,-1925581.0,1249,122
206,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2938013976,-1040962.0,1487,94
207,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,11763000008,-1475054.0,1303,4
208,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,28064553481,-1050437.0,1726,140
209,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4371288762,173466.0,1469,169
210,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2473174566,-1835066.0,1741,67
211,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,205430207534,-1050619.0,1479,174
212,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,4684205879,-1058312.0,1089,113
