,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
52,FFF,2014B,629119,M,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
53,EEE,2014J,627395,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
54,FFF,2013B,537606,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,90,N,Fail
55,EEE,2013J,583202,M,London Region,HE Qualification,60-70%,0-35,0,30,N,Pass
56,FFF,2013J,528270,M,South Region,A Level or Equivalent,30-40%,0-35,1,60,N,Withdrawn
57,DDD,2013J,565006,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction
58,CCC,2014J,589749,M,Wales,A Level or Equivalent,50-60%,0-35,0,150,N,Distinction
59,BBB,2014J,683752,F,Scotland,A Level or Equivalent,10-20,0-35,0,60,N,Pass
60,DDD,2013B,540547,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn
61,FFF,2013B,420935,M,West Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction
62,DDD,2014J,627509,F,South East Region,HE Qualification,40-50%,0-35,0,60,N,Distinction
63,DDD,2014B,545493,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
64,BBB,2013J,602029,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
65,DDD,2013J,605781,F,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,Withdrawn
66,BBB,2014J,699443,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,Y,Fail
67,FFF,2013J,588145,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
68,BBB,2014J,574681,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Fail
69,DDD,2014J,695695,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail
70,CCC,2014J,649118,M,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Distinction
71,BBB,2014J,681298,F,South West Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass
72,GGG,2014B,613200,F,South Region,A Level or Equivalent,80-90%,0-35,0,30,N,Pass
73,BBB,2013J,384941,F,South East Region,A Level or Equivalent,90-100%,0-35,0,120,N,Fail
74,CCC,2014B,563971,M,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
75,DDD,2013B,558415,F,Wales,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
76,FFF,2013B,487226,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
77,CCC,2014B,583166,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
78,BBB,2013J,594033,F,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
79,BBB,2014B,612443,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Pass
80,FFF,2014J,691325,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
81,BBB,2013J,557012,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,120,N,Pass
82,DDD,2013J,552746,M,Ireland,HE Qualification,,35-55,1,60,N,Pass
83,EEE,2014J,653705,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
84,FFF,2013B,558373,M,West Midlands Region,Lower Than A Level,60-70%,35-55,0,60,N,Fail
85,CCC,2014J,651763,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
86,CCC,2014J,647237,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
87,DDD,2013J,587189,M,Scotland,HE Qualification,70-80%,35-55,0,120,N,Withdrawn
88,FFF,2013J,602037,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
89,CCC,2014B,607116,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
90,GGG,2014B,630449,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Pass
91,FFF,2013J,577950,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
92,BBB,2013B,535128,F,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Distinction
93,GGG,2014J,649199,F,East Midlands Region,Lower Than A Level,40-50%,35-55,0,30,N,Pass
94,CCC,2014J,596204,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
95,EEE,2013J,598662,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
96,DDD,2014B,633493,F,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn
97,BBB,2013J,573697,F,Wales,A Level or Equivalent,70-80%,0-35,0,90,N,Fail
98,FFF,2013B,542062,F,South Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass
99,GGG,2013J,609583,F,East Anglian Region,HE Qualification,80-90%,35-55,0,30,N,Pass
100,FFF,2014B,147714,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn
101,EEE,2014J,656954,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
102,DDD,2014J,689217,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
103,CCC,2014J,684755,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,Y,Withdrawn
104,BBB,2013B,549160,F,North Western Region,A Level or Equivalent,10-20,0-35,1,60,N,Distinction
105,DDD,2014B,632683,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
106,BBB,2014J,656340,F,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
107,DDD,2014B,630342,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Withdrawn
108,FFF,2013J,575763,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
109,FFF,2014J,684998,M,South West Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
110,EEE,2013J,595341,M,North Western Region,HE Qualification,70-80%,0-35,0,60,N,Pass
111,FFF,2013B,516343,M,Scotland,A Level or Equivalent,40-50%,0-35,1,120,N,Pass
112,EEE,2014J,654258,M,Wales,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
113,DDD,2013J,605409,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail
114,EEE,2014J,688571,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,30,Y,Fail
115,DDD,2013J,571962,F,South East Region,Lower Than A Level,20-30%,35-55,0,120,Y,Fail
116,FFF,2014J,630333,M,South West Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
117,DDD,2013J,598493,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,120,N,Withdrawn
118,AAA,2014J,2626410,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
119,FFF,2014J,678246,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
120,FFF,2013J,557184,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
121,BBB,2013J,608449,F,South East Region,Lower Than A Level,80-90%,35-55,0,120,N,Withdrawn
122,DDD,2013J,585455,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,90,Y,Pass
123,EEE,2013J,566553,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
124,FFF,2013B,553744,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn
125,FFF,2014B,563971,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,90,N,Withdrawn
126,FFF,2013B,153785,M,London Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn
127,EEE,2013J,595401,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
128,DDD,2013B,488293,M,South Region,HE Qualification,50-60%,0-35,1,60,N,Pass
129,FFF,2014J,537018,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
130,EEE,2014J,645119,M,Scotland,A Level or Equivalent,20-30%,0-35,0,90,Y,Fail
131,DDD,2013B,537603,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
132,BBB,2013J,598793,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
133,EEE,2013J,574587,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
134,CCC,2014B,577686,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
135,GGG,2013J,584823,F,Scotland,Lower Than A Level,10-20,35-55,0,30,N,Distinction
136,EEE,2014B,612757,M,London Region,A Level or Equivalent,20-30%,35-55,0,60,Y,Fail
137,FFF,2013J,523583,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,Y,Pass
138,DDD,2014J,697283,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Fail
139,DDD,2014J,677018,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
140,FFF,2013J,599161,M,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Withdrawn
141,BBB,2014J,651561,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
142,EEE,2014B,624379,M,South East Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail
143,CCC,2014B,571894,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
144,BBB,2014J,689759,F,Ireland,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn
145,DDD,2013J,588760,M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail
146,FFF,2013J,2415414,M,South West Region,A Level or Equivalent,50-60%,0-35,1,60,N,Fail
147,DDD,2013J,602356,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
148,FFF,2014J,648654,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
149,EEE,2013J,607638,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Distinction
150,BBB,2014J,628803,F,West Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn
151,BBB,2014J,637691,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
152,BBB,2013J,509279,F,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Pass
153,BBB,2013B,556878,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
154,EEE,2014J,604906,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
155,EEE,2013J,560784,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
156,CCC,2014B,504034,F,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
157,CCC,2014J,544297,F,Wales,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction
158,DDD,2013B,535760,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
159,BBB,2013J,598819,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
160,CCC,2014J,695001,M,North Region,A Level or Equivalent,10-20,0-35,0,30,N,Withdrawn
161,FFF,2014J,654502,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Distinction
162,BBB,2013J,557661,F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Distinction
163,FFF,2014J,679119,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
164,DDD,2014J,175638,F,London Region,HE Qualification,10-20,35-55,0,60,N,Distinction
165,BBB,2013B,558244,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
166,GGG,2014B,626407,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
167,DDD,2013J,558244,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
168,DDD,2014J,679262,M,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Fail
169,CCC,2014J,537603,M,Yorkshire Region,A Level or Equivalent,10-20,0-35,1,30,N,Fail
170,FFF,2014J,2697608,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction
171,FFF,2014J,654671,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
172,BBB,2013B,545493,F,Scotland,Lower Than A Level,20-30%,35-55,0,60,Y,Pass
173,FFF,2013J,595349,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail
174,CCC,2014J,697270,M,North Region,Lower Than A Level,,0-35,0,60,N,Pass
175,DDD,2014J,689225,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
176,BBB,2014B,632483,F,South East Region,A Level or Equivalent,,35-55,0,60,N,Pass
177,BBB,2013J,575162,F,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
178,EEE,2014J,677491,M,Scotland,Lower Than A Level,90-100%,0-35,0,60,N,Pass
179,BBB,2014B,619359,F,South West Region,HE Qualification,0-10%,35-55,0,60,N,Pass
180,DDD,2014B,629379,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
181,CCC,2014B,634774,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
182,FFF,2014B,498793,M,North Western Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
183,BBB,2014B,633558,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
184,FFF,2014J,589445,M,London Region,HE Qualification,30-40%,0-35,1,120,N,Fail
185,CCC,2014B,599483,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,Y,Withdrawn
186,FFF,2013J,596416,F,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail
187,FFF,2014B,589738,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
188,DDD,2014J,688250,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
189,BBB,2013J,465764,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
190,BBB,2013J,587403,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
191,EEE,2013B,537166,F,Scotland,HE Qualification,30-40%,35-55,0,30,N,Pass
192,DDD,2013J,605832,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Distinction
193,FFF,2013J,561838,M,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
194,BBB,2014J,592918,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn
195,FFF,2014J,315965,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn
196,GGG,2014J,692548,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn
197,DDD,2014B,629891,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
198,DDD,2013J,612690,F,Scotland,HE Qualification,10-20,35-55,0,60,Y,Pass
199,FFF,2014B,627403,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
200,DDD,2013J,594139,M,Scotland,HE Qualification,60-70%,0-35,0,60,N,Withdrawn
201,CCC,2014B,489507,M,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
202,FFF,2014J,505047,M,South Region,Lower Than A Level,90-100%,0-35,2,60,N,Pass
203,BBB,2013J,2535653,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
204,DDD,2014J,683787,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
205,BBB,2013B,175876,F,Yorkshire Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
206,CCC,2014J,594203,M,Ireland,HE Qualification,,0-35,0,30,N,Fail
207,DDD,2014J,637703,M,Scotland,HE Qualification,20-30%,0-35,0,60,N,Withdrawn
208,BBB,2013J,595865,F,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
209,BBB,2013J,596362,F,North Western Region,Lower Than A Level,0-10%,0-35,1,120,N,Pass
210,DDD,2013B,543168,M,Scotland,HE Qualification,10-20,0-35,0,120,N,Pass
211,FFF,2014J,599114,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Pass
212,FFF,2014B,630533,M,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
213,FFF,2013J,595876,M,North Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
214,DDD,2013J,562496,M,Scotland,Lower Than A Level,70-80%,35-55,0,60,N,Fail
215,FFF,2013J,568775,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Fail
216,FFF,2013J,594537,M,South Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
217,BBB,2013J,587884,F,North Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
218,FFF,2014J,678395,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn
219,BBB,2014J,654340,F,Wales,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
220,FFF,2013J,605129,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
221,CCC,2014J,626252,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,30,N,Withdrawn
222,CCC,2014J,561756,M,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
223,EEE,2014B,633355,M,Ireland,HE Qualification,10-20,35-55,0,90,N,Withdrawn
224,FFF,2014B,629890,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
225,DDD,2013J,606492,M,East Anglian Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn
226,FFF,2013J,571962,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
227,BBB,2013J,598842,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
228,CCC,2014J,641804,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
229,FFF,2013J,591340,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail
230,CCC,2014J,690949,M,Scotland,Lower Than A Level,90-100%,0-35,0,90,N,Fail
231,CCC,2014J,689763,M,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
232,FFF,2013J,606998,M,North Region,A Level or Equivalent,,0-35,0,60,N,Distinction
233,DDD,2013J,602133,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
234,FFF,2014B,625841,M,South Region,HE Qualification,80-90%,0-35,0,90,N,Pass
235,BBB,2013J,605876,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
236,BBB,2013J,609277,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
237,FFF,2014J,646747,M,London Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
238,BBB,2013J,572124,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
239,EEE,2014B,629506,M,South Region,HE Qualification,90-100%,0-35,0,30,N,Fail
240,BBB,2014B,630173,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
241,BBB,2014B,2358423,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Pass
242,CCC,2014B,579606,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
243,DDD,2014J,508244,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn
244,FFF,2013J,572476,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
245,BBB,2013J,513237,M,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail
246,BBB,2014J,543785,F,South Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
247,BBB,2013J,40480,F,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
248,EEE,2013J,2383179,F,East Midlands Region,HE Qualification,40-50%,0-35,0,60,N,Distinction
249,FFF,2014J,649863,M,South West Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
250,EEE,2014B,325570,M,Scotland,A Level or Equivalent,30-40%,35-55,0,30,N,Withdrawn
251,CCC,2014B,579509,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
252,FFF,2014J,678407,M,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
253,FFF,2013J,559113,M,East Anglian Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
254,DDD,2013B,536135,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
255,BBB,2013J,602028,F,North Region,HE Qualification,,0-35,0,60,N,Pass
256,DDD,2014J,678382,F,South East Region,Lower Than A Level,40-50%,35-55,0,60,N,Withdrawn
257,DDD,2013J,584998,F,North Western Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
258,BBB,2013J,605409,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
259,BBB,2013J,605474,F,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
260,DDD,2013B,554245,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn
261,BBB,2014B,619502,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,Y,Distinction
262,GGG,2013J,599883,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Distinction
263,BBB,2014J,647259,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass
264,DDD,2013J,594190,M,West Midlands Region,Lower Than A Level,10-20,0-35,1,120,N,Distinction
265,CCC,2014J,675144,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
266,GGG,2014J,642299,M,North Western Region,Lower Than A Level,40-50%,0-35,0,30,N,Fail
267,BBB,2013J,588493,F,Scotland,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn
268,GGG,2013J,556133,F,North Western Region,Lower Than A Level,30-40%,0-35,0,30,N,Fail
269,FFF,2013J,579321,M,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Fail
270,DDD,2013J,585846,M,North Region,Lower Than A Level,,0-35,0,60,N,Distinction
271,FFF,2014J,674906,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
272,CCC,2014B,613120,M,London Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
273,BBB,2014B,205425,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Fail
274,FFF,2014B,627509,M,North Western Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
275,BBB,2013J,466158,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,1,60,N,Withdrawn
276,BBB,2014J,539891,F,South West Region,Lower Than A Level,20-30%,35-55,2,60,N,Pass
277,BBB,2014J,648114,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
