,Quiz01 [10],Assignment01 [8],Midterm Exam [20],Assignment02 [12],Assignment03 [25],Final Exam [35],# Logins,# Content Reads,# Forum Reads,# Forum Posts,# Quiz Reviews before submission,Assignment 1 lateness indicator,Assignment 2 lateness indicator,Assignment 3 lateness indicator,Average time to submit assignment (in hours)
96,70,66,65,78,77,57,69,298,0,0,0,0,0,0,83.56667
97,75,79,80,83,93,67,56,216,0,0,0,0,0,0,359.92778
98,80,83,63,71,86,73,84,315,0,0,1,0,0,0,308.47778
99,70,82,80,71,84,56,87,195,0,0,1,0,0,0,251.36667
100,70,82,65,73,81,61,91,240,0,0,3,0,0,0,119.83333
101,70,45,80,56,65,34,71,298,0,0,1,0,0,0,253.64444
102,70,94,93,85,93,44,86,238,0,0,5,0,0,0,270.77222
103,75,78,80,77,70,76,79,251,0,0,0,0,0,0,261.49444
104,75,86,68,90,86,63,55,177,0,0,3,0,0,0,277.61111
105,0,79,88,89,84,76,63,192,0,0,0,0,0,0,64.87778
106,90,80,78,91,89,83,77,517,1,1,1,0,0,0,142.67222
107,70,85,85,78,82,80,59,279,0,0,0,0,0,0,60.61111
108,70,86,80,76,72,44,80,547,0,0,1,0,0,0,260.72778
109,85,91,90,93,94,69,96,195,0,0,1,0,0,0,146.13889
110,80,54,80,69,61,66,55,447,0,0,0,0,0,0,124.78333
111,70,88,93,88,88,64,51,243,0,0,3,0,0,0,308.47778
112,80,80,80,83,78,69,73,359,0,0,1,0,0,0,82.54444
113,85,85,80,87,88,68,55,191,0,0,1,0,0,0,283.16667
114,85,85,85,83,82,61,45,399,0,0,1,0,0,0,251.36667
115,80,72,80,90,75,66,89,413,0,0,0,0,0,0,139.85
116,70,80,95,90,91,66,79,231,0,0,1,0,0,0,282.94444
117,75,81,78,78,81,64,62,177,0,0,1,0,0,0,100.72222
118,70,78,70,75,80,74,0,295,0,0,1,0,0,0,64.22222
119,70,84,88,81,81,74,82,177,0,0,1,0,0,0,62.2
120,65,70,63,80,78,50,66,228,0,0,1,0,0,0,77.56667
121,80,66,90,76,75,46,87,344,0,0,2,0,0,0,83.70556
122,70,81,75,78,80,57,82,342,0,0,0,0,0,0,83.74444
123,80,89,75,72,87,50,73,206,0,0,2,0,0,0,218.57778
124,85,88,70,78,88,60,59,282,0,0,1,0,0,0,378.60556
125,80,82,85,83,80,61,76,263,0,0,1,0,0,0,58.22778
126,70,89,93,84,85,81,86,216,0,0,5,0,0,0,126.78333
127,65,94,90,69,90,73,79,184,0,0,2,0,0,0,96.38333
128,80,81,78,84,87,81,69,286,1,0,0,0,0,0,242.23889
129,80,68,80,73,73,74,71,184,0,0,3,0,0,0,119.83333
130,70,66,83,70,68,51,60,228,0,0,1,0,0,0,282.94444
131,70,69,78,80,73,76,61,251,0,0,0,0,0,0,246.72222
132,80,74,75,78,82,59,70,344,0,0,5,0,0,0,136.66667
133,75,91,90,89,85,60,87,347,0,0,0,0,0,0,270.77222
134,85,84,73,64,77,71,90,165,0,0,1,0,0,0,246.24444
135,70,69,75,89,82,39,78,208,0,0,1,0,0,0,85.64444
136,85,80,63,86,73,61,80,216,0,0,3,0,0,0,64.22222
137,80,83,83,77,89,92,96,177,0,0,2,0,0,0,277.61111
138,90,83,83,88,85,64,86,206,0,0,1,0,0,0,272.51111
139,70,76,63,86,83,63,69,342,0,0,3,0,0,0,64.87778
140,85,67,73,91,86,64,59,251,0,0,2,0,0,0,100.31667
141,90,78,80,92,93,64,68,206,0,0,0,0,0,0,248.11111
142,70,73,78,90,79,70,58,238,0,0,2,0,0,0,62.2
143,95,91,93,89,93,80,87,273,0,0,2,0,0,0,83.8
144,85,82,68,76,87,61,97,359,0,0,3,0,0,0,77.56667
145,80,77,83,85,83,46,55,232,0,0,1,0,0,0,241.95556
146,80,85,85,83,88,53,60,224,0,0,1,0,0,0,83.74444
147,80,81,68,69,83,64,86,343,1,1,3,0,0,0,279.47778
148,85,76,78,86,78,57,49,183,0,0,3,0,0,0,129.96667
149,70,83,68,88,71,66,73,359,0,0,2,0,0,0,64.87778
150,80,92,80,85,88,66,62,380,0,0,1,0,0,0,124.78333
151,85,88,68,72,83,57,98,342,0,0,0,0,0,0,89.41667
152,70,90,68,87,91,53,76,213,0,0,3,0,0,0,131.00556
153,70,78,75,68,92,61,61,216,0,0,1,0,0,0,47.69444
154,70,69,80,70,77,61,59,197,0,0,0,0,0,0,246.82222
155,85,84,93,87,91,46,80,232,0,0,3,0,0,0,231.86111
156,90,78,85,81,89,73,79,343,0,0,1,0,0,0,308.47778
157,80,90,78,86,80,60,79,195,0,0,2,0,0,0,81.61111
158,0,91,83,90,78,55,70,359,0,0,0,0,0,0,106.7
159,80,91,95,97,90,81,64,228,0,0,1,0,0,0,261.49444
160,85,91,88,74,75,83,80,241,0,0,2,0,0,0,65.06667
161,80,89,78,87,82,59,83,197,0,0,1,0,0,0,177.46111
162,85,83,78,85,86,76,96,339,0,1,5,0,0,0,241.83333
163,85,91,88,86,93,61,51,330,0,0,0,0,0,0,238.35
164,75,89,78,83,79,49,63,258,0,0,2,0,0,0,97.61667
165,70,53,88,54,60,57,71,184,0,0,1,0,0,0,60.61111
166,85,79,73,66,70,74,72,260,0,0,0,0,0,0,241.95556
167,80,88,88,69,96,86,55,217,0,0,0,0,0,0,344.13333
168,85,78,65,94,63,54,32,286,0,0,1,0,0,0,275.45556
169,85,73,85,78,94,63,49,342,0,0,1,0,0,0,246.24444
170,65,72,75,78,74,71,63,239,0,0,5,0,0,0,86.24444
171,75,67,68,78,91,60,76,344,0,0,1,0,0,0,124.78333
172,70,83,83,87,83,51,83,344,0,0,0,0,0,0,69.90556
173,70,59,68,60,60,50,80,169,0,0,4,0,0,0,246.66667
174,70,91,88,86,88,70,85,317,0,0,1,0,0,0,282.67778
175,75,94,80,73,92,69,84,219,0,0,2,0,0,0,283.16667
176,80,93,75,84,89,49,63,165,0,0,1,0,0,0,250.21667
177,85,87,90,89,82,44,71,567,0,0,1,0,0,0,251.36667
178,75,81,90,73,72,58,60,197,0,0,3,0,0,0,119.83333
179,80,93,65,93,85,67,61,231,0,0,3,0,0,0,106.7
180,80,87,88,86,88,66,58,160,0,0,0,0,0,0,253.99444
181,85,76,78,81,82,69,62,304,0,0,0,0,0,0,85.64444
182,75,77,95,87,93,63,84,200,0,0,1,0,0,0,246.47222
183,70,79,88,87,92,69,106,260,0,0,3,0,0,0,259.49444
184,80,90,33,93,90,33,64,478,1,1,0,0,0,0,54.84444
185,85,68,68,69,82,51,66,273,0,3,2,0,0,0,378.60556
186,80,67,63,74,84,61,46,313,0,0,0,0,0,0,334.01111
187,75,91,85,91,91,70,70,248,0,0,0,0,0,0,275.45556
188,70,94,78,77,85,59,72,343,0,0,1,0,0,0,124.78333
189,75,85,85,55,78,76,76,208,0,0,3,0,0,0,246.66667
190,85,75,90,97,81,53,57,247,0,0,1,0,0,0,89.41667
191,80,78,85,82,91,79,90,228,0,0,1,0,0,0,92.65556
192,65,60,68,73,84,51,73,301,0,0,2,0,0,0,359.92778
193,80,92,83,87,92,79,83,258,0,0,1,0,0,0,246.82222
194,80,55,40,69,69,59,55,169,0,0,3,0,0,0,231.86111
195,100,75,86,79,66,53,73,226,0,0,4,0,0,0,253.64444
196,80,89,78,89,93,51,134,230,0,0,2,0,0,0,246.24444
197,80,79,85,77,68,60,85,566,0,0,0,0,0,0,65.06667
198,75,81,93,81,81,51,66,253,0,0,1,0,0,0,100.72222
199,75,75,73,88,83,59,66,230,0,0,1,0,0,0,241.73889
200,80,58,80,69,55,58,63,396,0,0,0,0,0,0,64.87778
201,75,76,85,66,78,74,67,342,0,0,1,0,0,0,100.31667
202,85,85,90,89,92,53,50,431,0,0,1,0,0,0,83.8
203,65,84,63,81,86,56,71,206,0,0,0,0,0,0,83.70556
204,80,66,55,66,84,75,88,180,0,0,3,0,0,0,97.61667
205,80,80,78,79,94,69,69,344,0,0,1,0,0,0,60.61111
206,90,73,90,76,73,51,97,226,0,0,2,0,0,0,241.73889
207,90,85,95,94,93,70,92,239,0,0,3,0,0,0,344.13333
208,85,71,80,72,73,61,66,399,0,0,1,0,0,0,279.47778
209,80,89,88,80,89,63,81,195,0,0,0,0,0,0,86.24444
210,75,85,78,87,92,59,86,399,0,0,1,0,0,0,69.64444
211,70,70,65,69,69,33,64,192,0,0,1,0,0,0,246.66667
212,80,79,55,78,81,61,65,238,0,0,1,0,0,0,92.65556
213,70,81,78,62,61,46,55,431,0,0,0,0,0,0,83.56667
214,85,70,80,87,80,73,111,342,0,0,2,0,0,0,246.82222
215,85,97,90,80,72,51,92,196,0,0,1,0,0,0,222.48333
216,80,89,80,68,73,74,91,253,0,0,2,0,0,0,106.7
217,70,81,88,87,86,56,49,226,0,0,0,0,0,0,246.72222
218,80,69,73,69,79,60,96,305,1,0,1,0,0,0,100.72222
219,80,79,88,79,77,53,56,243,0,0,2,0,0,0,64.87778
220,90,78,90,75,81,59,99,258,0,0,2,0,0,0,288.03333
221,75,61,70,72,73,31,84,216,0,0,0,0,0,0,83.70556
222,85,97,88,91,96,54,80,219,0,0,2,0,0,0,142.67222
223,100,80,88,78,93,69,84,315,0,0,1,0,0,0,240.12778
224,85,73,88,87,90,49,73,258,1,0,2,0,0,0,279.46667
225,75,61,75,73,82,73,68,162,0,0,0,0,0,0,54.84444
226,85,88,88,93,89,66,89,232,0,0,4,0,0,0,238.50556
227,80,90,90,83,84,87,60,216,0,0,1,0,0,0,218.57778
228,85,76,73,84,75,53,59,216,0,0,5,0,0,0,241.73889
229,85,92,88,93,95,81,0,466,0,0,2,0,0,0,246.24444
230,65,83,80,78,93,50,110,258,0,0,1,0,0,0,99.52778
231,75,75,75,71,80,56,61,224,0,0,0,0,0,0,69.90556
232,80,89,78,90,83,59,78,301,0,0,0,0,0,0,246.82222
233,65,74,70,74,62,69,62,359,0,0,1,0,0,0,242.23889
234,80,68,90,66,83,76,85,232,0,0,0,0,0,0,139.85
235,70,72,73,69,70,69,69,169,0,0,1,0,0,0,277.61111
236,70,75,88,73,73,66,68,173,0,0,3,0,0,0,288.03333
237,70,68,68,63,69,57,50,542,0,0,5,0,0,0,83.8
238,70,73,65,83,75,49,76,218,0,0,1,0,0,0,279.46667
239,80,90,65,65,95,56,57,286,0,0,0,0,0,0,241.95556
240,80,83,75,88,83,66,46,230,0,0,1,0,0,0,283.16667
241,35,77,73,92,80,60,76,396,0,0,2,0,0,0,334.01111
242,70,89,88,87,89,74,54,190,0,0,2,0,0,0,279.47778
243,80,96,75,88,86,83,70,241,0,0,2,0,0,0,246.24444
244,70,83,75,89,81,65,54,230,0,0,1,0,0,0,134.72222
245,80,71,75,81,88,46,73,229,0,0,1,0,0,0,86.24444
246,70,83,88,91,84,60,85,173,1,0,1,0,0,0,280.84444
247,80,62,75,79,84,33,70,216,0,0,5,0,0,0,131.00556
248,90,95,83,89,77,76,69,270,0,0,2,0,0,0,246.82222
249,80,78,90,88,80,70,61,216,0,0,2,0,0,0,308.47778
250,95,51,55,51,83,61,36,238,0,0,3,0,0,0,82.54444
251,80,78,70,88,85,57,60,413,0,0,0,0,0,0,251.36667
252,70,55,80,72,85,69,92,239,0,0,2,0,0,0,119.83333
253,85,80,90,74,73,50,123,279,0,0,1,0,0,0,81.61111
254,80,81,75,83,85,54,55,255,0,0,5,0,0,0,246.72222
255,75,92,83,88,94,83,79,319,0,0,1,0,0,0,136.66667
256,95,68,63,88,72,59,67,177,0,0,2,0,0,0,253.99444
257,85,67,75,76,72,71,78,263,2,0,1,0,0,0,85.64444
258,70,0,85,55,54,44,67,543,0,0,2,0,0,0,64.22222
259,80,69,83,74,79,69,60,489,0,0,1,0,0,0,77.56667
260,70,96,90,91,90,66,92,344,0,0,1,0,0,0,177.46111
261,80,78,73,77,86,67,72,396,4,0,2,0,0,0,259.49444
262,80,94,78,92,83,64,67,421,0,0,3,0,0,0,241.95556
263,85,86,70,84,96,47,76,166,0,0,1,0,0,0,54.84444
264,80,91,90,86,83,45,55,177,0,1,2,0,0,0,283.16667
265,85,84,80,83,81,64,91,216,0,0,4,0,0,0,277.49444
266,80,87,80,83,68,43,83,255,0,0,0,0,0,0,275.45556
267,85,91,85,79,79,73,74,330,0,0,2,0,0,0,246.24444
268,100,79,73,73,88,38,54,688,0,0,2,0,0,0,260.72778
269,70,81,80,77,87,49,50,251,0,0,0,0,0,0,250.57778
270,75,56,80,87,75,59,69,249,0,0,4,0,0,0,58.22778
271,85,91,90,94,94,76,91,495,0,0,2,0,0,0,146.13889
272,85,87,83,92,90,83,67,319,0,0,1,0,0,0,276.76111
273,80,79,85,69,80,50,88,232,0,0,2,0,0,0,69.90556
274,80,85,85,76,68,69,66,357,0,0,2,0,0,0,282.67778
275,80,70,70,78,93,57,61,228,0,0,4,0,0,0,359.92778
276,100,81,80,83,90,49,55,228,0,0,1,0,0,0,47.69444
277,85,77,88,89,82,41,58,223,0,0,2,0,0,0,246.82222
278,75,74,90,93,93,67,71,177,0,0,0,0,0,0,344.5
279,80,83,83,92,93,73,93,219,0,0,1,0,0,0,136.66667
280,90,73,85,83,90,79,46,359,0,0,3,0,0,0,64.22222
281,70,65,80,72,83,64,60,361,0,0,0,0,0,0,272.51111
282,95,65,80,73,80,59,82,249,0,0,2,0,0,0,248.11111
283,100,88,88,91,90,56,71,247,0,0,1,0,0,0,83.8
284,75,54,85,65,63,56,89,519,0,0,1,0,0,0,238.35
285,75,92,88,81,87,73,91,342,4,0,0,0,0,0,82.54444
286,85,91,88,0,83,76,73,342,0,0,0,0,0,0,240.12778
287,0,72,70,79,87,56,89,339,0,0,1,0,0,0,279.46667
288,70,84,80,88,71,56,51,251,0,0,3,0,0,0,54.84444
289,70,69,93,91,91,78,91,192,0,0,4,0,0,0,378.60556
290,75,63,70,68,69,59,75,281,0,0,0,0,0,0,279.47778
291,85,75,83,91,69,69,91,213,0,0,0,0,0,0,64.87778
292,90,93,85,89,97,78,84,258,0,0,1,0,0,0,276.76111
293,80,83,85,78,84,76,69,358,0,0,1,0,0,0,246.66667
294,80,84,80,83,73,64,81,206,0,0,0,0,0,0,280.84444
295,70,55,90,67,66,51,50,180,0,0,0,0,0,0,126.78333
296,90,93,83,79,98,71,84,342,0,0,3,0,0,0,96.38333
297,85,69,68,70,80,60,83,279,0,0,2,0,0,0,131.00556
298,0,87,90,91,93,73,59,317,0,0,2,0,0,0,282.94444
299,75,80,80,92,86,70,82,150,0,0,0,0,0,0,246.24444
300,85,93,90,68,83,66,70,239,0,0,0,0,0,0,85.64444
301,75,86,75,74,83,64,80,228,0,0,3,0,0,0,272.51111
302,70,85,65,89,87,66,63,344,0,0,2,0,0,0,82.54444
303,80,90,70,71,78,57,58,361,0,0,2,0,0,0,54.84444
304,75,87,80,84,67,65,63,232,0,0,1,0,0,0,116.29444
305,80,88,80,88,83,46,54,177,0,0,0,0,0,0,378.60556
306,90,81,83,85,82,70,59,306,1,0,3,0,0,0,277.27222
307,75,87,73,86,87,46,64,216,0,0,2,0,0,0,116.76111
308,85,85,95,78,78,74,70,359,0,0,0,0,0,0,279.47778
309,100,90,65,88,88,70,56,166,0,0,1,0,0,0,246.24444
310,85,59,43,61,85,44,66,191,0,1,2,0,0,0,58.22778
311,80,83,78,85,83,64,54,286,0,0,0,0,0,0,246.66667
312,55,94,78,91,92,64,87,317,0,0,2,0,0,0,96.38333
313,70,73,78,78,84,60,55,177,0,0,7,0,0,0,89.41667
314,85,89,88,91,88,73,69,260,0,0,0,0,0,0,82.54444
315,75,93,85,91,96,73,88,228,0,0,0,0,0,0,251.36667
316,80,92,73,73,88,72,63,240,0,0,0,0,1,0,106.7
317,70,0,75,72,91,67,81,486,0,0,1,0,0,0,133.31111
318,80,87,83,87,91,69,61,319,0,0,3,0,0,0,344.5
319,75,72,73,67,88,69,87,210,0,0,1,0,0,0,65.06667
320,70,64,63,79,79,47,61,342,0,0,1,0,0,0,241.73889
321,70,90,63,86,92,56,75,247,0,0,2,0,0,0,64.87778
322,85,83,85,82,81,66,67,258,0,0,0,0,0,0,248.11111
323,80,76,90,95,91,79,31,298,0,0,1,0,0,0,77.56667
324,80,81,70,83,83,71,64,177,0,0,0,0,0,0,177.46111
325,80,91,80,81,89,61,75,238,0,0,1,0,0,0,97.61667
326,80,84,75,73,79,66,46,241,0,0,2,0,0,0,60.61111
327,95,91,88,91,92,56,81,342,0,0,0,0,0,0,241.95556
328,95,90,88,76,80,57,70,359,0,0,5,0,0,0,83.74444
329,80,89,93,93,96,86,64,219,0,1,3,0,0,0,283.16667
330,70,65,63,53,62,43,67,241,0,0,5,0,0,0,241.73889
331,88,92,88,94,96,73,89,231,0,0,0,0,0,0,116.76111
332,70,88,88,81,94,49,90,232,0,0,3,0,0,0,279.47778
333,70,78,45,69,81,41,60,234,0,0,3,0,0,0,277.49444
334,70,83,80,82,83,53,76,223,0,0,1,0,0,0,101.1
335,75,64,62,77,80,51,66,301,0,0,0,0,0,0,129.96667
336,80,82,85,90,83,66,89,279,0,0,0,0,0,0,99.52778
337,80,74,80,81,77,68,70,223,0,0,2,0,0,0,108.85556
338,85,87,83,73,86,54,57,228,0,0,0,0,0,0,124.78333
339,85,87,93,83,84,51,92,399,0,0,3,0,0,0,96.38333
340,80,91,78,83,91,76,70,228,0,0,6,0,0,0,246.82222
341,80,84,80,80,79,73,94,177,0,0,1,0,0,0,86.52778
342,65,80,75,85,70,64,78,344,0,0,4,0,0,0,250.21667
343,70,77,88,78,88,60,70,249,0,0,2,0,0,0,242.23889
344,75,85,75,78,76,0,0,291,0,0,1,0,0,0,280.45556
345,70,75,88,79,78,84,66,343,0,0,1,0,0,0,222.48333
346,70,93,75,90,91,79,92,192,0,0,2,0,0,0,104.14444
347,85,90,95,93,94,74,86,477,0,0,1,0,0,0,132.92222
348,85,69,83,69,74,57,88,342,0,0,0,0,0,0,277.61111
349,75,86,65,75,70,47,71,241,0,0,1,0,0,0,64.87778
350,70,75,75,68,82,66,82,301,0,0,1,0,0,0,62.2
351,75,92,90,97,93,63,72,249,0,0,1,0,0,0,231.31111
352,70,82,80,91,91,51,60,232,0,0,2,0,0,0,140.35556
353,80,80,88,88,92,87,88,228,0,0,0,0,0,0,277.49444
354,80,66,73,68,88,59,113,298,0,0,1,0,0,0,134.72222
355,75,77,80,82,74,33,70,270,0,0,2,0,0,0,86.24444
356,80,91,88,91,85,51,72,234,0,0,3,0,0,0,108.85556
357,80,93,73,80,78,46,94,586,0,0,0,0,0,0,64.87778
358,70,86,88,67,88,66,67,255,0,0,3,0,0,0,69.64444
359,70,81,75,84,83,72,61,288,0,0,1,0,0,0,69.90556
360,100,74,78,89,93,64,92,180,0,0,0,0,0,0,131.00556
361,85,75,83,74,73,33,69,216,0,0,2,0,0,0,282.67778
362,0,72,85,80,81,59,70,239,0,0,5,0,0,0,283.16667
363,100,92,83,86,84,83,58,194,0,0,0,0,0,0,119.83333
364,70,73,63,81,89,71,70,219,0,0,1,0,0,0,106.7
365,80,88,78,91,71,54,86,228,0,0,2,0,0,0,246.72222
366,75,78,85,81,89,53,78,232,0,0,0,0,0,0,261.49444
367,75,88,83,70,83,70,81,277,0,0,3,0,0,0,77.56667
368,75,91,85,78,78,43,70,228,0,0,1,0,0,0,221.99444
369,70,51,78,46,87,80,58,177,0,0,2,0,0,0,83.70556
370,80,81,78,73,89,73,56,495,0,0,0,0,0,0,241.83333
371,70,81,78,86,87,76,64,344,0,0,1,0,0,0,259.49444
372,75,87,83,78,85,60,97,238,0,0,1,0,0,0,83.74444
373,80,81,70,77,69,64,60,339,0,0,0,0,0,0,344.13333
374,65,76,70,82,77,46,72,396,0,0,1,0,0,0,277.49444
375,85,76,83,79,83,56,74,239,0,0,1,0,0,0,69.90556
376,70,89,80,91,93,76,90,251,0,0,0,0,0,0,280.84444
377,80,93,78,80,73,80,46,426,0,0,2,0,0,0,359.92778
378,70,83,78,90,76,60,76,495,0,0,2,0,0,0,64.22222
379,40,0,0,0,0,63,56,192,0,0,1,0,0,0,272.51111
380,80,68,60,68,68,43,62,177,0,0,2,0,0,0,288.03333
381,85,73,85,78,78,61,73,248,0,0,2,0,0,0,77.56667
382,85,90,68,82,86,66,73,344,0,0,1,0,0,0,221.99444
383,85,86,95,95,91,66,88,230,0,0,0,0,0,0,142.67222
384,65,73,80,78,87,60,44,589,0,0,1,0,0,0,279.46667
385,80,80,83,62,75,81,75,190,0,0,1,0,0,0,283.16667
386,90,92,53,84,84,74,62,516,0,0,5,0,0,0,378.60556
387,70,82,67,73,78,50,51,361,0,0,2,0,0,0,277.27222
388,80,88,88,87,82,64,75,208,0,0,3,0,0,0,277.49444
389,85,88,70,65,81,43,70,251,0,0,1,0,0,0,129.96667
390,70,68,80,71,73,44,61,535,0,0,2,0,0,0,250.57778
